fecha_robo;hora_robo;id_tipo_alerta;DiaDeLaSemana;codigo_via;tipo_via;nombre_via;nro_cuadra;id_criticidad;desc_criticidad;estado_criticidad;id_urbanizacion;urbanizacion;latitud;longitud;tipo_de_delito;data1;data2
10/08/2022;14;4;7;1;Avenida;ABANCAY CON JR. CUSCO CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.047722;-77.0291559;1;-12.04;-77.02
10/08/2022;12;4;6;1;Avenida;AV. GRAU CDRA. 18;18;2;Moderado;Activo;1;Cercado lima;-12.053061;-77.012053;1;-12.05;-77.01
13/08/2022;5;4;6;1;Avenida;ABANCAY CON JR. MONTEVIDEO CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
14/08/2022;6;4;1;1;Avenida;GRAU CDRA CINCO CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.058548;-77.027086;1;-12.05;-77.02
15/08/2022;7;4;2;1;Avenida;ABANCAY CON EL JIRON LETICIA;0;2;Moderado;Activo;1;Cercado lima;-12.056626;-77.030154;1;-12.05;-77.03
15/08/2022;8;4;3;1;Avenida;AV ARGENTINA CDRA 06 CERCADO DE LIMA;6;2;Moderado;Activo;1;Cercado lima;-12.04446;-77.050418;1;-12.04;-77.05
16/08/2022;2;4;2;1;Avenida;MIGUEL GRAU CON CRUCE DE CARLOS ZAVALA CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.05901;-77.031574;1;-12.05;-77.03
17/08/2022;3;4;2;2;Jiron;HUANUCO;2;2;Moderado;Activo;1;Cercado lima;-12.044632;-77.019327;1;-12.04;-77.01
18/08/2022;11;4;2;1;Avenida;ARGENTINA CERCADO DE LIMA;3;2;Moderado;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
19/08/2022;12;4;2;1;Avenida;"ARGENTINA NRO. 639 TIENDA C04 ""UDAMPE""";3;2;Moderado;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
18/08/2022;15;4;2;1;Avenida;ABANCAY  CUADRA 10;0;2;Moderado;Activo;1;Cercado lima;-12.055732;-77.030234;1;-12.05;-77.03
23/08/2022;16;4;3;2;Jiron;JR HUANUCO CUADRA 07-CERCADO DE LIMA;7;2;Moderado;Activo;1;Cercado lima;-12.052019;-77.019134;1;-12.05;-77.01
23/08/2022;12;4;3;1;Avenida;ABANCAY CDRA 10 CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.055732;-77.030234;1;-12.05;-77.03
11/08/2022;3;4;4;1;Avenida;ARGENTINA;12;2;Moderado;Activo;1;Cercado lima;-12.044968;-77.058328;1;-12.04;-77.05
23/08/2022;5;4;4;1;Avenida;ABANCAY  CUADRA 10;0;2;Moderado;Activo;1;Cercado lima;-12.055732;-77.030234;1;-12.05;-77.03
26/08/2022;6;4;4;1;Avenida;AV. MIGUEL GRAU NRO. 1688 - CERCADO DE LIMA;16;2;Moderado;Activo;1;Cercado lima;-12.054373;-77.013169;1;-12.05;-77.01
26/08/2022;22;4;4;1;Avenida;CARLOS  ZAVALA  FRENTE AL HOSPITAL EMERGENCIAS GRAU;0;2;Moderado;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
26/08/2022;23;4;6;1;Avenida;VIA EXPRESA GRAU CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
26/08/2022;24;4;6;1;Avenida;ARGENTINA;3;2;Moderado;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
26/08/2022;1;4;6;1;Avenida;CARLOS ZAVALA CON AV. GRAU CERCADO DE LIMA;0;2;Moderado;Activo;1;Cercado lima;-12.05901;-77.031574;1;-12.05;-77.03
27/08/2022;2;4;7;1;Avenida;ABANCAY ALTURA DEL PARQUE DE LA MURALLA;0;2;Moderado;Activo;1;Cercado lima;-12.055732;-77.030234;1;-12.05;-77.03
27/08/2022;4;4;7;1;Avenida;GARCILAZO DE LA VEGA  CUADRA 13 INTERIOR P04 CENTRO CIVICO;0;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
27/08/2022;6;4;7;1;Avenida;GARCILASO DE LA VEGA;14;3;Critico;Activo;1;Cercado lima;-12.058036;-77.037919;1;-12.05;-77.03
23/08/2022;7;4;7;1;Avenida;GRAU CON ABANCAY-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
29/08/2022;4;4;7;1;Avenida;ABANCAY CON GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.05886;-77.029821;1;-12.05;-77.02
29/08/2022;9;4;1;2;Jiron;HUANUCO CRUCE CON AMAZONAS;1;3;Critico;Activo;1;Cercado lima;-12.045283;-77.019606;1;-12.04;-77.01
30/08/2022;9;4;1;1;Avenida;AV. GARCILAZO DE LA VEGA CDRA 14;14;3;Critico;Activo;1;Cercado lima;-12.058036;-77.037919;1;-12.05;-77.03
31/08/2022;9;4;1;1;Avenida;AV. GRAU CON PASEO DE LA REPUBLICA;0;3;Critico;Activo;1;Cercado lima;-12.059589;-77.03517;1;-12.05;-77.03
31/08/2022;10;4;2;1;Avenida;ARGENTINA;8;3;Critico;Activo;1;Cercado lima;-12.044502;-77.052939;1;-12.04;-77.05
31/08/2022;11;5;2;1;Avenida;ABANCAY - CUZCO;0;3;Critico;Activo;1;Cercado lima;-12.047722;-77.0291559;1;-12.04;-77.02
31/08/2022;12;5;3;1;Avenida;INTERSECCION DE LA AV. GRAU Y HEROES NAVALES CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.059589;-77.03517;1;-12.05;-77.03
31/08/2022;14;5;4;2;Jiron;JR. ANTONIO MIROQUESADA - JR. HUANUCO - BARRIOS ALTOS;0;3;Critico;Activo;1;Cercado lima;-12.053142;-77.018844;1;-12.05;-77.01
1/09/2022;16;5;5;1;Avenida;GARCILASO DE LA VEGA;12;3;Critico;Activo;1;Cercado lima;-12.055155;-77.038182;1;-12.05;-77.03
1/09/2022;17;5;6;1;Avenida;ABANCAY CON JR LETICIA CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.056626;-77.030154;1;-12.05;-77.03
2/09/2022;18;5;7;2;Jiron;PUNO CON JR. PARURO;0;3;Critico;Activo;1;Cercado lima;-12.054613;-77.02685;1;-12.05;-77.02
31/08/2022;2;5;1;1;Avenida;AV. ARGENTINA - CERCADO DE LIMA (LAS MALVINAS);4;3;Critico;Activo;1;Cercado lima;-12.044177;-77.047607;1;-12.04;-77.04
3/09/2022;3;5;2;1;Avenida;PARADERO GRAU DEL TREN ELECTRICO;0;3;Critico;Activo;1;Cercado lima;-12.054631;-77.013258;1;-12.05;-77.01
3/09/2022;4;5;3;1;Avenida;GRAU CON JR ANDAHUAYLAS CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.05838;-77.026757;1;-12.05;-77.02
4/09/2022;5;5;4;1;Avenida;ABANCAY CRUCE CON EL JR. UCAYALI;4;3;Critico;Activo;1;Cercado lima;-12.050298;-77.028067;1;-12.05;-77.02
3/09/2022;1;5;5;1;Avenida;AV ARGENTINA Y JR ASCOPE CUADRA 03 CERCADO DE LIMA.;3;3;Critico;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
4/09/2022;23;5;6;1;Avenida;HOSSPITAL EMERGENCIAS GRAU JR CARLOS ZAVALA CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.05901;-77.031574;1;-12.05;-77.03
4/09/2022;24;5;7;2;Jiron;HUANTA - PUNO;0;3;Critico;Activo;1;Cercado lima;-12.055108;-77.023544;1;-12.05;-77.02
6/09/2022;1;5;1;1;Avenida;AV GARCILAZO DE LA VEGA 783 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.050141;-77.039804;1;-12.05;-77.03
6/09/2022;5;5;2;1;Avenida;AV ARGENTINA NRO. 17;17;3;Critico;Activo;1;Cercado lima;-12.045612;-77.064802;1;-12.04;-77.06
6/09/2022;6;5;2;1;Avenida;AV ARGENTINA 1749 CERCADO DE LIMA;17;3;Critico;Activo;1;Cercado lima;-12.045612;-77.064802;1;-12.04;-77.06
7/09/2022;2;5;2;1;Avenida;PASEO DE LA REPUBLICA CON AV GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.059589;-77.03517;1;-12.05;-77.03
7/09/2022;5;5;2;1;Avenida;INTERSECCION DE LA AV. ABANCAY Y JR. MONTEVIDEO CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
8/09/2022;6;5;2;1;Avenida;ARGENTINA;1;3;Critico;Activo;1;Cercado lima;-12.043772;-77.044251;1;-12.04;-77.04
9/09/2022;7;5;2;1;Avenida;GARCILASO DE LA VEGA;0;3;Critico;Activo;1;Cercado lima;-12.060718;-77.037921;1;-12.06;-77.03
9/09/2022;3;5;3;1;Avenida;INCA GARCILASO DE LA VEGA;12;3;Critico;Activo;1;Cercado lima;-12.055155;-77.038182;1;-12.05;-77.03
6/09/2022;11;5;3;1;Avenida;GARCILASO DE LA VEGA;13;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
10/09/2022;12;5;4;1;Avenida;AV ARGENTINA CDRA 01 CERCADO DE LIMA;1;3;Critico;Activo;1;Cercado lima;-12.043772;-77.044251;1;-12.04;-77.04
8/09/2022;13;5;4;1;Avenida;GARCILASO DE LA VEGA;12;3;Critico;Activo;1;Cercado lima;-12.055155;-77.038182;1;-12.05;-77.03
12/09/2022;14;5;4;1;Avenida;INCA GARCILAZO DE LA VEGA;13;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
13/09/2022;12;5;6;1;Avenida;ARGENTINA;4;3;Critico;Activo;1;Cercado lima;-12.044177;-77.047607;1;-12.04;-77.04
14/09/2022;5;5;7;1;Avenida;TACNA;6;3;Critico;Activo;1;Cercado lima;-12.048117;-77.038727;1;-12.04;-77.03
15/09/2022;6;5;6;1;Avenida;AV. GRAU - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
15/09/2022;7;5;6;1;Avenida;GRAU;2;3;Critico;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
15/09/2022;8;5;1;1;Avenida;ARGENTINA NRO. 1749;17;3;Critico;Activo;1;Cercado lima;-12.045612;-77.064802;1;-12.04;-77.06
18/09/2022;2;5;2;2;Jiron;HUANTA CON PUNO;0;3;Critico;Activo;1;Cercado lima;-12.055108;-77.023544;1;-12.05;-77.02
18/09/2022;3;5;3;1;Avenida;JR. MONTEVIDEO NO. 529 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
15/09/2022;11;5;2;1;Avenida;INTERSECCION DE LA AV. CARLOS ZAVALA Y JR. MONTEVIDEO CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
20/09/2022;12;5;2;2;Jiron;MIROQUESADA CON HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.053142;-77.018844;1;-12.05;-77.01
20/09/2022;15;5;2;1;Avenida;AV- GRAU CON AV. ABANCAY;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
21/09/2022;16;5;2;2;Jiron;PUNO Y ANDAHUAYLAS;0;3;Critico;Activo;1;Cercado lima;-12.054636;-77.026898;1;-12.05;-77.02
21/09/2022;12;5;2;1;Avenida;ABANCAY CON JR. ANCASH CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.046616;-77.026012;1;-12.04;-77.02
21/09/2022;3;5;3;1;Avenida;GRAU;10;3;Critico;Activo;1;Cercado lima;-12.057746;-77.021441;1;-12.05;-77.02
21/09/2022;5;5;3;1;Avenida;AV. ALFONSO UGARTE;9;3;Critico;Activo;1;Cercado lima;-12.059458;-77.041445;1;-12.05;-77.04
22/09/2022;6;5;4;1;Avenida;AV ARGENTINA CDRA 04 CERCADO DE LIMA;4;3;Critico;Activo;1;Cercado lima;-12.044177;-77.047607;1;-12.04;-77.04
23/09/2022;22;5;4;1;Avenida;AV. GARCILASO DE LA VEGA 1040 - LIMA;10;3;Critico;Activo;1;Cercado lima;-12.05399;-77.038268;1;-12.05;-77.03
25/09/2022;23;5;4;1;Avenida;ABANCAY -. HUALLAGA;0;3;Critico;Activo;1;Cercado lima;-12.048756;-77.027214;1;-12.04;-77.02
24/09/2022;24;5;4;1;Avenida;ABANCAY - UCAYALI;0;3;Critico;Activo;1;Cercado lima;-12.049795;-77.02775;1;-12.04;-77.02
25/09/2022;1;5;6;1;Avenida;NICOLAS AYLLON Y AV. GRAU. CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.059797;-77.034789;1;-12.05;-77.03
24/09/2022;2;5;6;1;Avenida;ABANCAY CON JR. PUNO-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.052869;-77.029317;1;-12.05;-77.02
22/09/2022;4;5;6;1;Avenida;INTERSECCION DE LA AV. GRAU Y AV. ABANCAY CERCADO DE LIAM.;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
28/09/2022;6;5;7;1;Avenida;AV ARGENTINA CDRA 1 CERCADO DE LIMA;1;3;Critico;Activo;1;Cercado lima;-12.043772;-77.044251;1;-12.04;-77.04
28/09/2022;7;5;7;1;Avenida;ANDAHUAILAS INT CON AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.05838;-77.026757;1;-12.05;-77.02
2/10/2022;4;5;7;1;Avenida;AV ARGENTINA NRO. 777;7;3;Critico;Activo;1;Cercado lima;-12.044387;-77.051362;1;-12.04;-77.05
29/09/2022;9;5;7;2;Jiron;AMAZONAS CON JR. HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.045241;-77.019724;1;-12.04;-77.01
2/10/2022;9;5;7;2;Jiron;JR. HUANUCO CON JR. MIROQUEZADA;0;3;Critico;Activo;1;Cercado lima;-12.053142;-77.018844;1;-12.05;-77.01
2/10/2022;9;5;1;1;Avenida;BOLIVIA Y AV. INCA GARCILASO DE LA VEGA;0;3;Critico;Activo;1;Cercado lima;-12.055902;-77.038205;1;-12.05;-77.03
29/09/2022;10;5;1;1;Avenida;ARGENTINA;3;3;Critico;Activo;1;Cercado lima;-12.044062;-77.046813;1;-12.04;-77.04
4/10/2022;11;5;1;1;Avenida;VIA EXPRESA GRAU PUENTE ABANCAY CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
4/10/2022;12;5;2;1;Avenida;"CENTRO COMERCIAL  ""NICOLINI""    ARGENTINA - CERCADO DE LIMA.";2;3;Critico;Activo;1;Cercado lima;-12.043923;-77.045898;1;-12.04;-77.04
5/10/2022;14;5;2;2;Jiron;HUANUCO CON AMAZONAS;0;3;Critico;Activo;1;Cercado lima;-12.045241;-77.019724;1;-12.04;-77.01
5/10/2022;16;5;3;1;Avenida;GRAU Y AV. ABANCAY;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
6/10/2022;17;6;4;1;Avenida;ENTRE ARGENTINA CON JR. CARCAMO CERCADO DE LIMA;6;3;Critico;Activo;1;Cercado lima;-12.04446;-77.050418;1;-12.04;-77.05
7/10/2022;18;6;5;1;Avenida;TACNA;4;3;Critico;Activo;1;Cercado lima;-12.045578;-77.037053;1;-12.04;-77.03
7/10/2022;2;6;6;1;Avenida; ARGENTINA;15;3;Critico;Activo;1;Cercado lima;-12.045098;-77.06036;1;-12.04;-77.06
7/10/2022;3;6;7;1;Avenida;AV. TACNA CDRA 1. IGLESIA SANTA ROSA - CERCADO DE LIMA;1;3;Critico;Activo;1;Cercado lima;-12.043186;-77.035187;1;-12.04;-77.03
8/10/2022;4;6;1;1;Avenida;ABANCAY / JR. PUNO;0;3;Critico;Activo;1;Cercado lima;-12.052869;-77.029317;1;-12.05;-77.02
8/10/2022;5;6;2;1;Avenida;GRAU;2;3;Critico;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
8/10/2022;1;6;3;1;Avenida;ABANCAY;3;3;Critico;Activo;1;Cercado lima;-12.048987;-77.027311;1;-12.04;-77.02
7/10/2022;23;6;4;1;Avenida;ARGENTINA;2;3;Critico;Activo;1;Cercado lima;-12.043923;-77.045898;1;-12.04;-77.04
9/10/2022;24;6;5;2;Jiron;JR. HUANUCO 245 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.044632;-77.019327;1;-12.04;-77.01
5/10/2022;1;6;6;1;Avenida;AV. GRAU CUADRA 13 - CERCADO DE LIMA;13;3;Critico;Activo;1;Cercado lima;-12.056644;-77.01518;1;-12.05;-77.01
10/10/2022;5;6;7;1;Avenida;JR MONTEVIDEO ABANCAY CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
10/10/2022;6;6;1;2;Jiron;JIRONES HUANUCO Y MIROQUESADA-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.053142;-77.018844;1;-12.05;-77.01
10/10/2022;2;6;2;1;Avenida;GARCILASO DE LA VEGA;13;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
10/10/2022;5;6;2;1;Avenida;AV. GARCILAZO DE LA VEGA CDRA. 16 CERCADO DE LIMA;16;3;Critico;Activo;1;Cercado lima;-12.063571;-77.037744;1;-12.06;-77.03
11/10/2022;6;6;2;1;Avenida;ALFONSO UGARTE;6;3;Critico;Activo;1;Cercado lima;-12.05482;-77.041778;1;-12.05;-77.04
12/10/2022;7;6;2;1;Avenida;ARGENTINA;2;3;Critico;Activo;1;Cercado lima;-12.043923;-77.045898;1;-12.04;-77.04
12/10/2022;3;6;2;1;Avenida;AV. ABANCAY CON GRAU CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
12/10/2022;11;6;2;1;Avenida;ABANCAY - CUZCO;0;3;Critico;Activo;1;Cercado lima;-12.047722;-77.0291559;1;-12.04;-77.02
10/10/2022;12;6;3;1;Avenida;JR LUCANAS CON GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057332;-77.019499;1;-12.05;-77.01
3/10/2022;13;6;3;1;Avenida;CDRA. 1 DE LA AV. ARGENTINA - CERCADO DE LIMA;1;3;Critico;Activo;1;Cercado lima;-12.043772;-77.044251;1;-12.04;-77.04
13/10/2022;14;6;4;1;Avenida;JR. HUANTA CON GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058186;-77.024632;1;-12.05;-77.02
28/09/2022;12;6;4;2;Jiron;JR. HUANUCO - JR. AMAZONAS - CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.045241;-77.019724;1;-12.04;-77.01
14/10/2022;5;6;4;1;Avenida;AV. GRAU;1;3;Critico;Activo;1;Cercado lima;-12.059797;-77.034789;1;-12.05;-77.03
15/10/2022;6;6;6;1;Avenida;INTERSECCION DE LA AV. PASEO COLON Y AV. GARCILAZO DE LA VEGA;0;3;Critico;Activo;1;Cercado lima;-12.05971;-77.037964;1;-12.05;-77.03
15/10/2022;7;6;7;1;Avenida;ARGENTINA;2;3;Critico;Activo;1;Cercado lima;-12.043923;-77.045898;1;-12.04;-77.04
16/10/2022;8;6;6;2;Jiron;INTERSECCION DEL JR. PUNO Y JR. LAMPA CERCADO DE LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.051201;-77.03196;1;-12.05;-77.03
16/10/2022;2;6;6;1;Avenida;ABANCAY;0;3;Critico;Activo;1;Cercado lima;-12.050246;-77.027976;1;-12.05;-77.02
16/10/2022;3;6;1;1;Avenida;GRAU - ABANCAY;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
16/10/2022;11;6;2;1;Avenida;ABANCAY Y JR. AMAZONAS;0;3;Critico;Activo;1;Cercado lima;-12.044864;-77.0251;1;-12.04;-77.02
17/10/2022;12;6;3;2;Jiron;INTERSECCION DEL JR. HUANUCO CON ANCASH;4;3;Critico;Activo;1;Cercado lima;-12.047046;-77.019863;1;-12.04;-77.01
17/10/2022;15;7;2;1;Avenida;GRAU CON JR. CARLOS ZAVALA-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.05901;-77.031574;1;-12.05;-77.03
18/10/2022;16;7;2;1;Avenida;ALFONSO UGARTE CERCADO DE LIMA;9;3;Critico;Activo;1;Cercado lima;-12.059458;-77.041445;1;-12.05;-77.04
19/10/2022;12;7;2;2;Jiron;JR. JUNIN - JR. HUANUCO - CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.051075;-77.019316;1;-12.05;-77.01
16/10/2022;3;7;2;1;Avenida;ARGENTINA;6;3;Critico;Activo;1;Cercado lima;-12.04446;-77.050418;1;-12.04;-77.05
19/10/2022;5;7;2;1;Avenida;GARCILASO DE LA VEGA;13;3;Critico;Activo;1;Cercado lima;-12.056767;-77.0398989;1;-12.05;-77.03
19/10/2022;6;7;3;2;Jiron;JUNIN - HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.051075;-77.019316;1;-12.05;-77.01
21/10/2022;22;7;3;2;Jiron;JR. HUANUCO CDRA. 8 BARRIOS ALTOS CERCADO DE LIMA;8;3;Critico;Activo;1;Cercado lima;-12.054379;-77.018657;1;-12.05;-77.01
21/10/2022;23;7;4;1;Avenida;GARCILASO DE LA VEGA - CERCADO DE LIMA;17;3;Critico;Activo;1;Cercado lima;-12.063571;-77.037744;1;-12.06;-77.03
23/10/2022;24;7;4;2;Jiron;JR. HUANUCO NRO. 558 BARRIOS ALTOS CERCADO DE LIMA;5;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
21/10/2022;1;7;4;2;Jiron;JR. HUANUCO CDRA 5 CERCADO DE LIMA;5;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
23/10/2022;2;7;4;1;Avenida;TACNA;4;3;Critico;Activo;1;Cercado lima;-12.045578;-77.037053;1;-12.04;-77.03
21/10/2022;4;7;6;1;Avenida;ARGENTINA;8;3;Critico;Activo;1;Cercado lima;-12.044502;-77.052939;1;-12.04;-77.05
23/10/2022;6;7;6;2;Jiron;ENTRE JR. HUANUCO Y JR. JUNIN;0;3;Critico;Activo;1;Cercado lima;-12.051075;-77.019316;1;-12.05;-77.01
23/10/2022;7;7;6;2;Jiron;HUANUCO Y JR. ANCASH - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.047728;-77.019756;1;-12.04;-77.01
23/10/2022;4;7;7;2;Jiron;JR. HUANUCO NRO 925 - CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.055419;-77.018211;1;-12.05;-77.01
27/10/2022;9;7;7;1;Avenida;AV. ABANCAY CON JR. MONTEVIDEO-CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
27/10/2022;9;7;7;1;Avenida; HUANUCO CON AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
27/10/2022;9;7;7;1;Avenida;AV. GRAU CON JR. HUANUCO CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057265;-77.017474;1;-12.05;-77.01
26/10/2022;10;7;7;1;Avenida;AV. GRAU CON JR COTABAMBAS ERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.059425;-77.034595;1;-12.05;-77.03
28/10/2022;11;7;1;2;Jiron;CDRA 5 DEL JR. HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
28/10/2022;12;7;1;2;Jiron;CDRA 5 DEL JR. HUANUCO;0;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
31/10/2022;14;7;1;1;Avenida;AV GRAU CDRA CINCO;0;3;Critico;Activo;1;Cercado lima;-12.058548;-77.027086;1;-12.05;-77.02
28/10/2022;16;7;2;2;Jiron;JR PUNO CDRA 456 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.052689;-77.029676;1;-12.05;-77.02
31/10/2022;17;7;2;2;Jiron;JIRON HUANUCO 743 BARRIOS ALTOS (FRONTIS);0;3;Critico;Activo;1;Cercado lima;-12.052019;-77.019134;1;-12.05;-77.01
31/10/2022;18;7;3;1;Avenida;GALERIA 5 CONTINENTES TIENDA 1478 (AV. ABANCAY Y JR. MONTEVIDEO) LIMA.;0;3;Critico;Activo;1;Cercado lima;-12.057769;-77.030004;1;-12.05;-77.03
1/11/2022;2;7;4;2;Jiron;JR PUNO NRO,.140 CERACDO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.050758;-77.032734;1;-12.05;-77.03
31/10/2022;3;7;5;1;Avenida;AV. GRAU CDRA. 11 CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.057615;-77.020256;1;-12.05;-77.02
3/11/2022;4;7;6;1;Avenida;VIA EXPRESA GRAU CON AV. ABANCAY CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
4/11/2022;5;7;7;2;Jiron;JR. HUANUCO - CUADRA 08 - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.054379;-77.018657;1;-12.05;-77.01
4/11/2022;1;7;1;1;Avenida;JR HUANTA CON AV GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058191;-77.024743;1;-12.05;-77.02
6/11/2022;23;7;2;1;Avenida;JR SANDIA CON AV GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.059258;-77.033267;1;-12.05;-77.03
6/11/2022;24;7;3;2;Jiron;JR HUANUCO 4 - 5;0;3;Critico;Activo;1;Cercado lima;-12.047046;-77.019863;1;-12.04;-77.01
2/11/2022;1;1;4;1;Avenida;AV. GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
10/11/2022;5;1;5;2;Jiron;CUADRA 10 DEL JR. HUANUCO - LIMA;0;3;Critico;Activo;1;Cercado lima;-12.055733;-77.018082;1;-12.05;-77.01
9/11/2022;6;1;6;1;Avenida;INMEDIACIONES DE LA CUADRA 2 DE LA AV. GRAU;0;3;Critico;Activo;1;Cercado lima;-12.059282;-77.033137;1;-12.05;-77.03
12/11/2022;2;1;7;2;Jiron;JR. HUANUCO CUADRA 5 - BARRIOS ALTOS - CERCADO DE LIMA;5;3;Critico;Activo;1;Cercado lima;-12.047717;-77.019842;1;-12.04;-77.01
13/11/2022;5;1;1;1;Avenida;AV. ABANCAY CON GRAU CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.058661;-77.029852;1;-12.05;-77.02
15/11/2022;6;1;2;2;Jiron;JR PUNO CON JR PARURO CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.055108;-77.023544;1;-12.05;-77.02
15/11/2022;7;1;2;1;Avenida;INTERSECCION DE LA AV. AVIACION CON L AV.GRAU ;0;3;Critico;Activo;1;Cercado lima;-12.056334;-77.014692;1;-12.05;-77.01
15/11/2022;3;1;2;2;Jiron;JR PUNO CON ANDAHUAYLAS CERCADO DE LIMA;0;3;Critico;Activo;1;Cercado lima;-12.054636;-77.026898;1;-12.05;-77.02
